# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database may not 
# have received Director's approval.  Any such data values are qualified as provisional and 
# are subject to revision.  Provisional data are released on the condition that neither the 
# USGS nor the United States Government may be held liable for any damages resulting from its use.
#  Go to http://help.waterdata.usgs.gov/policies/provisional-data-statement for more information.
#
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: http://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2023-03-23 16:06:58 -04:00	(nadww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 371425116251902 227B S08 E50 17    6    UE-20n 1 (2834 ft)
# -----------------------------------------------------------------------------------
#
# TS_ID - An internal number representing a time series.
#
# Data provided for site 371425116251902
#    TS_ID       Parameter Description
#    304741      72204     Barometric pressure (BP), uncorrected, pounds per square inch
#
# Data-value qualification codes included in this output:
#     P  Provisional data subject to revision.
#
agency_cd	site_no	datetime	tz_cd	304741_72204	304741_72204_cd
USGS	371425116251902	2021-07-17 19:10	PDT	11.7069	P
USGS	371425116251902	2021-07-17 19:20	PDT	11.7010	P
USGS	371425116251902	2021-07-17 19:30	PDT	11.7099	P
USGS	371425116251902	2021-07-17 19:40	PDT	11.7072	P
USGS	371425116251902	2021-07-17 19:50	PDT	11.7073	P
USGS	371425116251902	2021-07-17 20:00	PDT	11.7096	P
USGS	371425116251902	2021-07-17 20:10	PDT	11.7073	P
USGS	371425116251902	2021-07-17 20:20	PDT	11.7105	P
USGS	371425116251902	2021-07-17 20:30	PDT	11.7135	P
USGS	371425116251902	2021-07-17 20:40	PDT	11.7111	P
USGS	371425116251902	2021-07-17 20:50	PDT	11.7183	P
USGS	371425116251902	2021-07-17 21:00	PDT	11.7147	P
USGS	371425116251902	2021-07-17 21:10	PDT	11.7174	P
USGS	371425116251902	2021-07-17 21:20	PDT	11.7214	P
USGS	371425116251902	2021-07-17 21:30	PDT	11.7168	P
USGS	371425116251902	2021-07-17 21:40	PDT	11.7209	P
USGS	371425116251902	2021-07-17 21:50	PDT	11.7269	P
USGS	371425116251902	2021-07-17 22:00	PDT	11.7233	P
USGS	371425116251902	2021-07-17 22:10	PDT	11.7186	P
USGS	371425116251902	2021-07-17 22:20	PDT	11.7245	P
USGS	371425116251902	2021-07-17 22:30	PDT	11.7294	P
USGS	371425116251902	2021-07-17 22:40	PDT	11.7265	P
USGS	371425116251902	2021-07-17 22:50	PDT	11.7219	P
USGS	371425116251902	2021-07-17 23:00	PDT	11.7236	P
USGS	371425116251902	2021-07-17 23:10	PDT	11.7261	P
USGS	371425116251902	2021-07-17 23:20	PDT	11.7284	P
USGS	371425116251902	2021-07-17 23:30	PDT	11.7285	P
USGS	371425116251902	2021-07-17 23:40	PDT	11.7292	P
USGS	371425116251902	2021-07-17 23:50	PDT	11.7292	P
USGS	371425116251902	2021-07-18 00:00	PDT	11.7292	P
USGS	371425116251902	2021-07-18 00:10	PDT	11.7280	P
USGS	371425116251902	2021-07-18 00:20	PDT	11.7280	P
USGS	371425116251902	2021-07-18 00:30	PDT	11.7244	P
USGS	371425116251902	2021-07-18 00:40	PDT	11.7221	P
USGS	371425116251902	2021-07-18 00:50	PDT	11.7221	P
USGS	371425116251902	2021-07-18 01:00	PDT	11.7233	P
USGS	371425116251902	2021-07-18 01:10	PDT	11.7256	P
USGS	371425116251902	2021-07-18 01:20	PDT	11.7268	P
USGS	371425116251902	2021-07-18 01:30	PDT	11.7268	P
USGS	371425116251902	2021-07-18 01:40	PDT	11.7268	P
USGS	371425116251902	2021-07-18 01:50	PDT	11.7292	P
USGS	371425116251902	2021-07-18 02:00	PDT	11.7292	P
USGS	371425116251902	2021-07-18 02:10	PDT	11.7292	P
USGS	371425116251902	2021-07-18 02:20	PDT	11.7268	P
USGS	371425116251902	2021-07-18 02:30	PDT	11.7244	P
USGS	371425116251902	2021-07-18 02:40	PDT	11.7221	P
USGS	371425116251902	2021-07-18 02:50	PDT	11.7218	P
USGS	371425116251902	2021-07-18 03:00	PDT	11.7237	P
USGS	371425116251902	2021-07-18 03:10	PDT	11.7284	P
USGS	371425116251902	2021-07-18 03:20	PDT	11.7284	P
USGS	371425116251902	2021-07-18 03:30	PDT	11.7273	P
USGS	371425116251902	2021-07-18 03:40	PDT	11.7225	P
USGS	371425116251902	2021-07-18 03:50	PDT	11.7223	P
USGS	371425116251902	2021-07-18 04:00	PDT	11.7281	P
USGS	371425116251902	2021-07-18 04:10	PDT	11.7301	P
USGS	371425116251902	2021-07-18 04:20	PDT	11.7277	P
USGS	371425116251902	2021-07-18 04:30	PDT	11.7229	P
USGS	371425116251902	2021-07-18 04:40	PDT	11.7277	P
USGS	371425116251902	2021-07-18 04:50	PDT	11.7312	P
USGS	371425116251902	2021-07-18 05:00	PDT	11.7324	P
USGS	371425116251902	2021-07-18 05:10	PDT	11.7291	P
USGS	371425116251902	2021-07-18 05:20	PDT	11.7257	P
USGS	371425116251902	2021-07-18 05:30	PDT	11.7308	P
USGS	371425116251902	2021-07-18 05:40	PDT	11.7377	P
USGS	371425116251902	2021-07-18 05:50	PDT	11.7389	P
USGS	371425116251902	2021-07-18 06:00	PDT	11.7364	P
USGS	371425116251902	2021-07-18 06:10	PDT	11.7338	P
USGS	371425116251902	2021-07-18 06:20	PDT	11.7360	P
USGS	371425116251902	2021-07-18 06:30	PDT	11.7407	P
USGS	371425116251902	2021-07-18 06:40	PDT	11.7419	P
USGS	371425116251902	2021-07-18 06:50	PDT	11.7379	P
USGS	371425116251902	2021-07-18 07:00	PDT	11.7400	P
USGS	371425116251902	2021-07-18 07:10	PDT	11.7447	P
USGS	371425116251902	2021-07-18 07:20	PDT	11.7435	P
USGS	371425116251902	2021-07-18 07:30	PDT	11.7400	P
USGS	371425116251902	2021-07-18 07:40	PDT	11.7471	P
USGS	371425116251902	2021-07-18 07:50	PDT	11.7507	P
USGS	371425116251902	2021-07-18 08:00	PDT	11.7435	P
USGS	371425116251902	2021-07-18 08:10	PDT	11.7507	P
USGS	371425116251902	2021-07-18 08:20	PDT	11.7530	P
USGS	371425116251902	2021-07-18 08:30	PDT	11.7459	P
USGS	371425116251902	2021-07-18 08:40	PDT	11.7550	P
USGS	371425116251902	2021-07-18 08:50	PDT	11.7558	P
USGS	371425116251902	2021-07-18 09:00	PDT	11.7499	P
USGS	371425116251902	2021-07-18 09:10	PDT	11.7588	P
USGS	371425116251902	2021-07-18 09:20	PDT	11.7527	P
USGS	371425116251902	2021-07-18 09:30	PDT	11.7598	P
USGS	371425116251902	2021-07-18 09:40	PDT	11.7610	P
USGS	371425116251902	2021-07-18 09:50	PDT	11.7587	P
USGS	371425116251902	2021-07-18 10:00	PDT	11.7681	P
USGS	371425116251902	2021-07-18 10:10	PDT	11.7696	P
USGS	371425116251902	2021-07-18 10:20	PDT	11.7684	P
USGS	371425116251902	2021-07-18 10:30	PDT	11.7676	P
USGS	371425116251902	2021-07-18 10:40	PDT	11.7660	P
USGS	371425116251902	2021-07-18 10:50	PDT	11.7648	P
USGS	371425116251902	2021-07-18 11:00	PDT	11.7637	P
USGS	371425116251902	2021-07-18 11:10	PDT	11.7636	P
USGS	371425116251902	2021-07-18 11:20	PDT	11.7636	P
USGS	371425116251902	2021-07-18 11:30	PDT	11.7671	P
USGS	371425116251902	2021-07-18 11:40	PDT	11.7700	P
USGS	371425116251902	2021-07-18 11:50	PDT	11.7712	P
USGS	371425116251902	2021-07-18 12:00	PDT	11.7657	P
USGS	371425116251902	2021-07-18 12:10	PDT	11.7637	P
USGS	371425116251902	2021-07-18 12:20	PDT	11.7696	P
USGS	371425116251902	2021-07-18 12:30	PDT	11.7599	P
USGS	371425116251902	2021-07-18 12:40	PDT	11.7637	P
USGS	371425116251902	2021-07-18 12:50	PDT	11.7586	P
USGS	371425116251902	2021-07-18 13:00	PDT	11.7634	P
USGS	371425116251902	2021-07-18 13:10	PDT	11.7551	P
USGS	371425116251902	2021-07-18 13:20	PDT	11.7619	P
USGS	371425116251902	2021-07-18 13:30	PDT	11.7535	P
USGS	371425116251902	2021-07-18 13:40	PDT	11.7583	P
USGS	371425116251902	2021-07-18 13:50	PDT	11.7571	P
USGS	371425116251902	2021-07-18 14:00	PDT	11.7547	P
USGS	371425116251902	2021-07-18 14:10	PDT	11.7571	P
USGS	371425116251902	2021-07-18 14:20	PDT	11.7535	P
USGS	371425116251902	2021-07-18 14:30	PDT	11.7595	P
USGS	371425116251902	2021-07-18 14:40	PDT	11.7494	P
USGS	371425116251902	2021-07-18 14:50	PDT	11.7573	P
USGS	371425116251902	2021-07-18 15:00	PDT	11.7476	P
USGS	371425116251902	2021-07-18 15:10	PDT	11.7547	P
USGS	371425116251902	2021-07-18 15:20	PDT	11.7452	P
USGS	371425116251902	2021-07-18 15:30	PDT	11.7511	P
USGS	371425116251902	2021-07-18 15:40	PDT	11.7476	P
USGS	371425116251902	2021-07-18 15:50	PDT	11.7417	P
USGS	371425116251902	2021-07-18 16:00	PDT	11.7476	P
USGS	371425116251902	2021-07-18 16:10	PDT	11.7405	P
USGS	371425116251902	2021-07-18 16:20	PDT	11.7476	P
USGS	371425116251902	2021-07-18 16:30	PDT	11.7440	P
USGS	371425116251902	2021-07-18 16:40	PDT	11.7381	P
USGS	371425116251902	2021-07-18 16:50	PDT	11.7446	P
USGS	371425116251902	2021-07-18 17:00	PDT	11.7442	P
USGS	371425116251902	2021-07-18 17:10	PDT	11.7368	P
USGS	371425116251902	2021-07-18 17:20	PDT	11.7440	P
USGS	371425116251902	2021-07-18 17:30	PDT	11.7393	P
USGS	371425116251902	2021-07-18 17:40	PDT	11.7381	P
USGS	371425116251902	2021-07-18 17:50	PDT	11.7428	P
USGS	371425116251902	2021-07-18 18:00	PDT	11.7333	P
USGS	371425116251902	2021-07-18 18:10	PDT	11.7405	P
USGS	371425116251902	2021-07-18 18:20	PDT	11.7405	P
USGS	371425116251902	2021-07-18 18:30	PDT	11.7369	P
USGS	371425116251902	2021-07-18 18:40	PDT	11.7452	P
USGS	371425116251902	2021-07-18 18:50	PDT	11.7357	P
USGS	371425116251902	2021-07-18 19:00	PDT	11.7428	P
USGS	371425116251902	2021-07-18 19:10	PDT	11.7369	P
USGS	371425116251902	2021-07-18 19:20	PDT	11.7472	P
USGS	371425116251902	2021-07-18 19:30	PDT	11.7420	P
USGS	371425116251902	2021-07-18 19:40	PDT	11.7539	P
USGS	371425116251902	2021-07-18 19:50	PDT	11.7491	P
USGS	371425116251902	2021-07-18 20:00	PDT	11.7447	P
USGS	371425116251902	2021-07-18 20:10	PDT	11.7478	P
USGS	371425116251902	2021-07-18 20:20	PDT	11.7486	P
USGS	371425116251902	2021-07-18 20:30	PDT	11.7498	P
USGS	371425116251902	2021-07-18 20:40	PDT	11.7505	P
USGS	371425116251902	2021-07-18 20:50	PDT	11.7553	P
USGS	371425116251902	2021-07-18 21:00	PDT	11.7553	P
USGS	371425116251902	2021-07-18 21:10	PDT	11.7565	P
USGS	371425116251902	2021-07-18 21:20	PDT	11.7565	P
USGS	371425116251902	2021-07-18 21:30	PDT	11.7578	P
USGS	371425116251902	2021-07-18 21:40	PDT	11.7578	P
USGS	371425116251902	2021-07-18 21:50	PDT	11.7579	P
USGS	371425116251902	2021-07-18 22:00	PDT	11.7567	P
USGS	371425116251902	2021-07-18 22:10	PDT	11.7554	P
USGS	371425116251902	2021-07-18 22:20	PDT	11.7543	P
USGS	371425116251902	2021-07-18 22:30	PDT	11.7530	P
USGS	371425116251902	2021-07-18 22:40	PDT	11.7530	P
USGS	371425116251902	2021-07-18 22:50	PDT	11.7542	P
USGS	371425116251902	2021-07-18 23:00	PDT	11.7541	P
USGS	371425116251902	2021-07-18 23:10	PDT	11.7542	P
USGS	371425116251902	2021-07-18 23:20	PDT	11.7554	P
USGS	371425116251902	2021-07-18 23:30	PDT	11.7557	P
USGS	371425116251902	2021-07-18 23:40	PDT	11.7536	P
USGS	371425116251902	2021-07-18 23:50	PDT	11.7536	P
USGS	371425116251902	2021-07-19 00:00	PDT	11.7537	P
USGS	371425116251902	2021-07-19 00:10	PDT	11.7513	P
USGS	371425116251902	2021-07-19 00:20	PDT	11.7513	P
USGS	371425116251902	2021-07-19 00:30	PDT	11.7491	P
USGS	371425116251902	2021-07-19 00:40	PDT	11.7468	P
USGS	371425116251902	2021-07-19 00:50	PDT	11.7445	P
USGS	371425116251902	2021-07-19 01:00	PDT	11.7447	P
USGS	371425116251902	2021-07-19 01:10	PDT	11.7438	P
USGS	371425116251902	2021-07-19 01:20	PDT	11.7450	P
USGS	371425116251902	2021-07-19 01:30	PDT	11.7462	P
USGS	371425116251902	2021-07-19 01:40	PDT	11.7484	P
USGS	371425116251902	2021-07-19 01:50	PDT	11.7491	P
USGS	371425116251902	2021-07-19 02:00	PDT	11.7466	P
USGS	371425116251902	2021-07-19 02:10	PDT	11.7466	P
USGS	371425116251902	2021-07-19 02:20	PDT	11.7478	P
USGS	371425116251902	2021-07-19 02:30	PDT	11.7475	P
USGS	371425116251902	2021-07-19 02:40	PDT	11.7459	P
USGS	371425116251902	2021-07-19 02:50	PDT	11.7472	P
USGS	371425116251902	2021-07-19 03:00	PDT	11.7484	P
USGS	371425116251902	2021-07-19 03:10	PDT	11.7518	P
USGS	371425116251902	2021-07-19 03:20	PDT	11.7530	P
USGS	371425116251902	2021-07-19 03:30	PDT	11.7530	P
USGS	371425116251902	2021-07-19 03:40	PDT	11.7553	P
USGS	371425116251902	2021-07-19 03:50	PDT	11.7565	P
USGS	371425116251902	2021-07-19 04:00	PDT	11.7577	P
USGS	371425116251902	2021-07-19 04:10	PDT	11.7577	P
USGS	371425116251902	2021-07-19 04:20	PDT	11.7577	P
USGS	371425116251902	2021-07-19 04:30	PDT	11.7577	P
USGS	371425116251902	2021-07-19 04:40	PDT	11.7554	P
USGS	371425116251902	2021-07-19 04:50	PDT	11.7543	P
USGS	371425116251902	2021-07-19 05:00	PDT	11.7543	P
USGS	371425116251902	2021-07-19 05:10	PDT	11.7543	P
USGS	371425116251902	2021-07-19 05:20	PDT	11.7530	P
USGS	371425116251902	2021-07-19 05:30	PDT	11.7531	P
USGS	371425116251902	2021-07-19 05:40	PDT	11.7536	P
USGS	371425116251902	2021-07-19 05:50	PDT	11.7525	P
USGS	371425116251902	2021-07-19 06:00	PDT	11.7550	P
USGS	371425116251902	2021-07-19 06:10	PDT	11.7574	P
USGS	371425116251902	2021-07-19 06:20	PDT	11.7587	P
USGS	371425116251902	2021-07-19 06:30	PDT	11.7587	P
USGS	371425116251902	2021-07-19 06:40	PDT	11.7586	P
USGS	371425116251902	2021-07-19 06:50	PDT	11.7597	P
USGS	371425116251902	2021-07-19 07:00	PDT	11.7607	P
USGS	371425116251902	2021-07-19 07:10	PDT	11.7542	P
USGS	371425116251902	2021-07-19 07:20	PDT	11.7589	P
USGS	371425116251902	2021-07-19 07:30	PDT	11.7642	P
USGS	371425116251902	2021-07-19 07:40	PDT	11.7664	P
USGS	371425116251902	2021-07-19 07:50	PDT	11.7652	P
USGS	371425116251902	2021-07-19 08:00	PDT	11.7604	P
USGS	371425116251902	2021-07-19 08:10	PDT	11.7660	P
USGS	371425116251902	2021-07-19 08:20	PDT	11.7693	P
USGS	371425116251902	2021-07-19 08:30	PDT	11.7680	P
USGS	371425116251902	2021-07-19 08:40	PDT	11.7609	P
USGS	371425116251902	2021-07-19 08:50	PDT	11.7638	P
USGS	371425116251902	2021-07-19 09:00	PDT	11.7696	P
USGS	371425116251902	2021-07-19 09:10	PDT	11.7637	P
USGS	371425116251902	2021-07-19 09:20	PDT	11.7661	P
USGS	371425116251902	2021-07-19 09:30	PDT	11.7696	P
USGS	371425116251902	2021-07-19 09:40	PDT	11.7649	P
USGS	371425116251902	2021-07-19 09:50	PDT	11.7673	P
USGS	371425116251902	2021-07-19 10:00	PDT	11.7720	P
USGS	371425116251902	2021-07-19 10:10	PDT	11.7656	P
USGS	371425116251902	2021-07-19 10:20	PDT	11.7731	P
USGS	371425116251902	2021-07-19 10:30	PDT	11.7768	P
USGS	371425116251902	2021-07-19 10:40	PDT	11.7708	P
USGS	371425116251902	2021-07-19 10:50	PDT	11.7700	P
USGS	371425116251902	2021-07-19 11:00	PDT	11.7747	P
USGS	371425116251902	2021-07-19 11:10	PDT	11.7736	P
USGS	371425116251902	2021-07-19 11:20	PDT	11.7743	P
USGS	371425116251902	2021-07-19 11:30	PDT	11.7732	P
USGS	371425116251902	2021-07-19 11:40	PDT	11.7732	P
USGS	371425116251902	2021-07-19 11:50	PDT	11.7708	P
USGS	371425116251902	2021-07-19 12:00	PDT	11.7720	P
USGS	371425116251902	2021-07-19 12:10	PDT	11.7720	P
USGS	371425116251902	2021-07-19 12:20	PDT	11.7696	P
USGS	371425116251902	2021-07-19 12:30	PDT	11.7707	P
USGS	371425116251902	2021-07-19 12:40	PDT	11.7676	P
USGS	371425116251902	2021-07-19 12:50	PDT	11.7641	P
USGS	371425116251902	2021-07-19 13:00	PDT	11.7703	P
USGS	371425116251902	2021-07-19 13:10	PDT	11.7661	P
USGS	371425116251902	2021-07-19 13:20	PDT	11.7688	P
USGS	371425116251902	2021-07-19 13:30	PDT	11.7634	P
USGS	371425116251902	2021-07-19 13:40	PDT	11.7669	P
USGS	371425116251902	2021-07-19 13:50	PDT	11.7586	P
USGS	371425116251902	2021-07-19 14:00	PDT	11.7647	P
USGS	371425116251902	2021-07-19 14:10	PDT	11.7583	P
USGS	371425116251902	2021-07-19 14:20	PDT	11.7594	P
USGS	371425116251902	2021-07-19 14:30	PDT	11.7618	P
USGS	371425116251902	2021-07-19 14:40	PDT	11.7571	P
USGS	371425116251902	2021-07-19 14:50	PDT	11.7522	P
USGS	371425116251902	2021-07-19 15:00	PDT	11.7543	P
USGS	371425116251902	2021-07-19 15:10	PDT	11.7555	P
USGS	371425116251902	2021-07-19 15:20	PDT	11.7469	P
USGS	371425116251902	2021-07-19 15:30	PDT	11.7442	P
USGS	371425116251902	2021-07-19 15:40	PDT	11.7486	P
USGS	371425116251902	2021-07-19 15:50	PDT	11.7462	P
USGS	371425116251902	2021-07-19 16:00	PDT	11.7366	P
USGS	371425116251902	2021-07-19 16:10	PDT	11.7401	P
USGS	371425116251902	2021-07-19 16:20	PDT	11.7437	P
USGS	371425116251902	2021-07-19 16:30	PDT	11.7413	P
USGS	371425116251902	2021-07-19 16:40	PDT	11.7342	P
USGS	371425116251902	2021-07-19 16:50	PDT	11.7354	P
USGS	371425116251902	2021-07-19 17:00	PDT	11.7413	P
USGS	371425116251902	2021-07-19 17:10	PDT	11.7389	P
USGS	371425116251902	2021-07-19 17:20	PDT	11.7342	P
USGS	371425116251902	2021-07-19 17:30	PDT	11.7366	P
USGS	371425116251902	2021-07-19 17:40	PDT	11.7437	P
USGS	371425116251902	2021-07-19 17:50	PDT	11.7389	P
USGS	371425116251902	2021-07-19 18:00	PDT	11.7330	P
USGS	371425116251902	2021-07-19 18:10	PDT	11.7401	P
USGS	371425116251902	2021-07-19 18:20	PDT	11.7418	P
USGS	371425116251902	2021-07-19 18:30	PDT	11.7357	P
USGS	371425116251902	2021-07-19 18:40	PDT	11.7547	P
USGS	371425116251902	2021-07-19 18:50	PDT	11.7464	P
USGS	371425116251902	2021-07-19 19:00	PDT	11.7562	P
USGS	371425116251902	2021-07-19 19:10	PDT	11.7595	P
USGS	371425116251902	2021-07-19 19:20	PDT	11.7554	P
USGS	371425116251902	2021-07-19 19:30	PDT	11.7506	P
USGS	371425116251902	2021-07-19 19:40	PDT	11.7576	P
USGS	371425116251902	2021-07-19 19:50	PDT	11.7617	P
USGS	371425116251902	2021-07-19 20:00	PDT	11.7636	P
USGS	371425116251902	2021-07-19 20:10	PDT	11.7613	P
USGS	371425116251902	2021-07-19 20:20	PDT	11.7662	P
USGS	371425116251902	2021-07-19 20:30	PDT	11.7680	P
USGS	371425116251902	2021-07-19 20:40	PDT	11.7656	P
USGS	371425116251902	2021-07-19 20:50	PDT	11.7674	P
USGS	371425116251902	2021-07-19 21:00	PDT	11.7652	P
USGS	371425116251902	2021-07-19 21:10	PDT	11.7664	P
USGS	371425116251902	2021-07-19 21:20	PDT	11.7664	P
USGS	371425116251902	2021-07-19 21:30	PDT	11.7661	P
USGS	371425116251902	2021-07-19 21:40	PDT	11.7658	P
USGS	371425116251902	2021-07-19 21:50	PDT	11.7632	P
USGS	371425116251902	2021-07-19 22:00	PDT	11.7561	P
USGS	371425116251902	2021-07-19 22:10	PDT	11.7591	P
USGS	371425116251902	2021-07-19 22:20	PDT	11.7640	P
USGS	371425116251902	2021-07-19 22:30	PDT	11.7604	P
USGS	371425116251902	2021-07-19 22:40	PDT	11.7604	P
USGS	371425116251902	2021-07-19 22:50	PDT	11.7592	P
USGS	371425116251902	2021-07-19 23:00	PDT	11.7569	P
USGS	371425116251902	2021-07-19 23:10	PDT	11.7581	P
USGS	371425116251902	2021-07-19 23:20	PDT	11.7581	P
USGS	371425116251902	2021-07-19 23:30	PDT	11.7557	P
USGS	371425116251902	2021-07-19 23:40	PDT	11.7545	P
USGS	371425116251902	2021-07-19 23:50	PDT	11.7519	P
USGS	371425116251902	2021-07-20 00:00	PDT	11.7540	P
USGS	371425116251902	2021-07-20 00:10	PDT	11.7529	P
USGS	371425116251902	2021-07-20 00:20	PDT	11.7516	P
USGS	371425116251902	2021-07-20 00:30	PDT	11.7516	P
USGS	371425116251902	2021-07-20 00:40	PDT	11.7542	P
USGS	371425116251902	2021-07-20 00:50	PDT	11.7519	P
USGS	371425116251902	2021-07-20 01:00	PDT	11.7521	P
USGS	371425116251902	2021-07-20 01:10	PDT	11.7521	P
USGS	371425116251902	2021-07-20 01:20	PDT	11.7497	P
USGS	371425116251902	2021-07-20 01:30	PDT	11.7453	P
USGS	371425116251902	2021-07-20 01:40	PDT	11.7436	P
USGS	371425116251902	2021-07-20 01:50	PDT	11.7394	P
USGS	371425116251902	2021-07-20 02:00	PDT	11.7406	P
USGS	371425116251902	2021-07-20 02:10	PDT	11.7430	P
USGS	371425116251902	2021-07-20 02:20	PDT	11.7453	P
USGS	371425116251902	2021-07-20 02:30	PDT	11.7465	P
USGS	371425116251902	2021-07-20 02:40	PDT	11.7430	P
USGS	371425116251902	2021-07-20 02:50	PDT	11.7370	P
USGS	371425116251902	2021-07-20 03:00	PDT	11.7394	P
USGS	371425116251902	2021-07-20 03:10	PDT	11.7453	P
USGS	371425116251902	2021-07-20 03:20	PDT	11.7465	P
USGS	371425116251902	2021-07-20 03:30	PDT	11.7442	P
USGS	371425116251902	2021-07-20 03:40	PDT	11.7394	P
USGS	371425116251902	2021-07-20 03:50	PDT	11.7371	P
USGS	371425116251902	2021-07-20 04:00	PDT	11.7445	P
USGS	371425116251902	2021-07-20 04:10	PDT	11.7472	P
USGS	371425116251902	2021-07-20 04:20	PDT	11.7449	P
USGS	371425116251902	2021-07-20 04:30	PDT	11.7381	P
USGS	371425116251902	2021-07-20 04:40	PDT	11.7420	P
USGS	371425116251902	2021-07-20 04:50	PDT	11.7469	P
USGS	371425116251902	2021-07-20 05:00	PDT	11.7457	P
USGS	371425116251902	2021-07-20 05:10	PDT	11.7385	P
USGS	371425116251902	2021-07-20 05:20	PDT	11.7433	P
USGS	371425116251902	2021-07-20 05:30	PDT	11.7481	P
USGS	371425116251902	2021-07-20 05:40	PDT	11.7481	P
USGS	371425116251902	2021-07-20 05:50	PDT	11.7421	P
USGS	371425116251902	2021-07-20 06:00	PDT	11.7445	P
USGS	371425116251902	2021-07-20 06:10	PDT	11.7504	P
USGS	371425116251902	2021-07-20 06:20	PDT	11.7504	P
USGS	371425116251902	2021-07-20 06:30	PDT	11.7492	P
USGS	371425116251902	2021-07-20 06:40	PDT	11.7442	P
USGS	371425116251902	2021-07-20 06:50	PDT	11.7493	P
USGS	371425116251902	2021-07-20 07:00	PDT	11.7537	P
USGS	371425116251902	2021-07-20 07:10	PDT	11.7560	P
USGS	371425116251902	2021-07-20 07:20	PDT	11.7584	P
USGS	371425116251902	2021-07-20 07:30	PDT	11.7569	P
USGS	371425116251902	2021-07-20 07:40	PDT	11.7549	P
USGS	371425116251902	2021-07-20 07:50	PDT	11.7542	P
USGS	371425116251902	2021-07-20 08:00	PDT	11.7500	P
USGS	371425116251902	2021-07-20 08:10	PDT	11.7581	P
USGS	371425116251902	2021-07-20 08:20	PDT	11.7586	P
USGS	371425116251902	2021-07-20 08:30	PDT	11.7483	P
USGS	371425116251902	2021-07-20 08:40	PDT	11.7590	P
USGS	371425116251902	2021-07-20 08:50	PDT	11.7590	P
USGS	371425116251902	2021-07-20 09:00	PDT	11.7548	P
USGS	371425116251902	2021-07-20 09:10	PDT	11.7589	P
USGS	371425116251902	2021-07-20 09:20	PDT	11.7491	P
USGS	371425116251902	2021-07-20 09:30	PDT	11.7586	P
USGS	371425116251902	2021-07-20 09:40	PDT	11.7479	P
USGS	371425116251902	2021-07-20 09:50	PDT	11.7574	P
USGS	371425116251902	2021-07-20 10:00	PDT	11.7503	P
USGS	371425116251902	2021-07-20 10:10	PDT	11.7555	P
USGS	371425116251902	2021-07-20 10:20	PDT	11.7547	P
USGS	371425116251902	2021-07-20 10:30	PDT	11.7500	P
USGS	371425116251902	2021-07-20 10:40	PDT	11.7571	P
USGS	371425116251902	2021-07-20 10:50	PDT	11.7535	P
USGS	371425116251902	2021-07-20 11:00	PDT	11.7476	P
USGS	371425116251902	2021-07-20 11:10	PDT	11.7571	P
USGS	371425116251902	2021-07-20 11:20	PDT	11.7571	P
USGS	371425116251902	2021-07-20 11:30	PDT	11.7488	P
USGS	371425116251902	2021-07-20 11:40	PDT	11.7523	P
USGS	371425116251902	2021-07-20 11:50	PDT	11.7540	P
USGS	371425116251902	2021-07-20 12:00	PDT	11.7498	P
USGS	371425116251902	2021-07-20 12:10	PDT	11.7426	P
USGS	371425116251902	2021-07-20 12:20	PDT	11.7484	P
USGS	371425116251902	2021-07-20 12:30	PDT	11.7520	P
USGS	371425116251902	2021-07-20 12:40	PDT	11.7472	P
USGS	371425116251902	2021-07-20 12:50	PDT	11.7389	P
USGS	371425116251902	2021-07-20 13:00	PDT	11.7413	P
USGS	371425116251902	2021-07-20 13:10	PDT	11.7441	P
USGS	371425116251902	2021-07-20 13:20	PDT	11.7378	P
USGS	371425116251902	2021-07-20 13:30	PDT	11.7348	P
USGS	371425116251902	2021-07-20 13:40	PDT	11.7354	P
USGS	371425116251902	2021-07-20 13:50	PDT	11.7378	P
USGS	371425116251902	2021-07-20 14:00	PDT	11.7366	P
USGS	371425116251902	2021-07-20 14:10	PDT	11.7318	P
USGS	371425116251902	2021-07-20 14:20	PDT	11.7247	P
USGS	371425116251902	2021-07-20 14:30	PDT	11.7259	P
USGS	371425116251902	2021-07-20 14:40	PDT	11.7295	P
USGS	371425116251902	2021-07-20 14:50	PDT	11.7318	P
USGS	371425116251902	2021-07-20 15:00	PDT	11.7295	P
USGS	371425116251902	2021-07-20 15:10	PDT	11.7259	P
USGS	371425116251902	2021-07-20 15:20	PDT	11.7176	P
USGS	371425116251902	2021-07-20 15:30	PDT	11.7172	P
USGS	371425116251902	2021-07-20 15:40	PDT	11.7170	P
USGS	371425116251902	2021-07-20 15:50	PDT	11.7186	P
USGS	371425116251902	2021-07-20 16:00	PDT	11.7196	P
USGS	371425116251902	2021-07-20 16:10	PDT	11.7170	P
USGS	371425116251902	2021-07-20 16:20	PDT	11.7146	P
USGS	371425116251902	2021-07-20 16:30	PDT	11.7062	P
USGS	371425116251902	2021-07-20 16:40	PDT	11.7052	P
USGS	371425116251902	2021-07-20 16:50	PDT	11.7098	P
USGS	371425116251902	2021-07-20 17:00	PDT	11.7123	P
